job_id,workload,node_id,ttft_ms,decode_ms,tool_latency_ms,total_ms
debate_job_0,debate,debate_job_0_r0_proposer_0,29.190304,53.34,0.0,82.530304
debate_job_0,debate,debate_job_0_r0_proposer_1,29.190304,53.34,0.0,82.530304
debate_job_0,debate,debate_job_0_r0_proposer_2,29.190304,53.34,0.0,82.530304
debate_job_0,debate,debate_job_0_r0_proposer_3,29.190304,53.34,0.0,82.530304
debate_job_0,debate,debate_job_0_r0_critic_0,31.266976000000003,53.34,0.0,84.606976
debate_job_0,debate,debate_job_0_r0_critic_1,31.266976000000003,53.34,0.0,84.606976
debate_job_0,debate,debate_job_0_r0_critic_2,31.266976000000003,53.34,0.0,84.606976
debate_job_0,debate,debate_job_0_r0_critic_3,31.266976000000003,53.34,0.0,84.606976
debate_job_0,debate,debate_job_0_r0_judge,37.6936,26.459999999999994,0.0,64.1536
debate_job_1,debate,debate_job_1_r0_proposer_0,29.190304,53.34,0.0,82.530304
debate_job_1,debate,debate_job_1_r0_proposer_1,29.190304,53.34,0.0,82.530304
debate_job_1,debate,debate_job_1_r0_proposer_2,29.190304,53.34,0.0,82.530304
debate_job_1,debate,debate_job_1_r0_proposer_3,29.190304,53.34,0.0,82.530304
debate_job_1,debate,debate_job_1_r0_critic_0,31.266976000000003,53.34,0.0,84.606976
debate_job_1,debate,debate_job_1_r0_critic_1,31.266976000000003,53.34,0.0,84.606976
debate_job_1,debate,debate_job_1_r0_critic_2,31.266976000000003,53.34,0.0,84.606976
debate_job_1,debate,debate_job_1_r0_critic_3,31.266976000000003,53.34,0.0,84.606976
debate_job_1,debate,debate_job_1_r0_judge,37.6936,26.459999999999994,0.0,64.1536
debate_job_2,debate,debate_job_2_r0_proposer_0,29.190304,53.34,0.0,82.530304
debate_job_2,debate,debate_job_2_r0_proposer_1,29.190304,53.34,0.0,82.530304
debate_job_2,debate,debate_job_2_r0_proposer_2,29.190304,53.34,0.0,82.530304
debate_job_2,debate,debate_job_2_r0_proposer_3,29.190304,53.34,0.0,82.530304
debate_job_2,debate,debate_job_2_r0_critic_0,31.266976000000003,53.34,0.0,84.606976
debate_job_2,debate,debate_job_2_r0_critic_1,31.266976000000003,53.34,0.0,84.606976
debate_job_2,debate,debate_job_2_r0_critic_2,31.266976000000003,53.34,0.0,84.606976
debate_job_2,debate,debate_job_2_r0_critic_3,31.266976000000003,53.34,0.0,84.606976
debate_job_2,debate,debate_job_2_r0_judge,37.6936,26.459999999999994,0.0,64.1536
debate_job_3,debate,debate_job_3_r0_proposer_0,29.190304,53.34,0.0,82.530304
debate_job_3,debate,debate_job_3_r0_proposer_1,29.190304,53.34,0.0,82.530304
debate_job_3,debate,debate_job_3_r0_proposer_2,29.190304,53.34,0.0,82.530304
debate_job_3,debate,debate_job_3_r0_proposer_3,29.190304,53.34,0.0,82.530304
debate_job_3,debate,debate_job_3_r0_critic_0,31.266976000000003,53.34,0.0,84.606976
debate_job_3,debate,debate_job_3_r0_critic_1,31.266976000000003,53.34,0.0,84.606976
debate_job_3,debate,debate_job_3_r0_critic_2,31.266976000000003,53.34,0.0,84.606976
debate_job_3,debate,debate_job_3_r0_critic_3,31.266976000000003,53.34,0.0,84.606976
debate_job_3,debate,debate_job_3_r0_judge,37.6936,26.459999999999994,0.0,64.1536
debate_job_4,debate,debate_job_4_r0_proposer_0,29.190304,53.34,0.0,82.530304
debate_job_4,debate,debate_job_4_r0_proposer_1,29.190304,53.34,0.0,82.530304
debate_job_4,debate,debate_job_4_r0_proposer_2,29.190304,53.34,0.0,82.530304
debate_job_4,debate,debate_job_4_r0_proposer_3,29.190304,53.34,0.0,82.530304
debate_job_4,debate,debate_job_4_r0_critic_0,31.266976000000003,53.34,0.0,84.606976
debate_job_4,debate,debate_job_4_r0_critic_1,31.266976000000003,53.34,0.0,84.606976
debate_job_4,debate,debate_job_4_r0_critic_2,31.266976000000003,53.34,0.0,84.606976
debate_job_4,debate,debate_job_4_r0_critic_3,31.266976000000003,53.34,0.0,84.606976
debate_job_4,debate,debate_job_4_r0_judge,37.6936,26.459999999999994,0.0,64.1536
debate_job_5,debate,debate_job_5_r0_proposer_0,29.190304,53.34,0.0,82.530304
debate_job_5,debate,debate_job_5_r0_proposer_1,29.190304,53.34,0.0,82.530304
debate_job_5,debate,debate_job_5_r0_proposer_2,29.190304,53.34,0.0,82.530304
debate_job_5,debate,debate_job_5_r0_proposer_3,29.190304,53.34,0.0,82.530304
debate_job_5,debate,debate_job_5_r0_critic_0,31.266976000000003,53.34,0.0,84.606976
debate_job_5,debate,debate_job_5_r0_critic_1,31.266976000000003,53.34,0.0,84.606976
debate_job_5,debate,debate_job_5_r0_critic_2,31.266976000000003,53.34,0.0,84.606976
debate_job_5,debate,debate_job_5_r0_critic_3,31.266976000000003,53.34,0.0,84.606976
debate_job_5,debate,debate_job_5_r0_judge,37.6936,26.459999999999994,0.0,64.1536
debate_job_6,debate,debate_job_6_r0_proposer_0,29.190304,53.34,0.0,82.530304
debate_job_6,debate,debate_job_6_r0_proposer_1,29.190304,53.34,0.0,82.530304
debate_job_6,debate,debate_job_6_r0_proposer_2,29.190304,53.34,0.0,82.530304
debate_job_6,debate,debate_job_6_r0_proposer_3,29.190304,53.34,0.0,82.530304
debate_job_6,debate,debate_job_6_r0_critic_0,31.266976000000003,53.34,0.0,84.606976
debate_job_6,debate,debate_job_6_r0_critic_1,31.266976000000003,53.34,0.0,84.606976
debate_job_6,debate,debate_job_6_r0_critic_2,31.266976000000003,53.34,0.0,84.606976
debate_job_6,debate,debate_job_6_r0_critic_3,31.266976000000003,53.34,0.0,84.606976
debate_job_6,debate,debate_job_6_r0_judge,37.6936,26.459999999999994,0.0,64.1536
