policy,prediction_mode,estimator_mode,concurrency,memory_budget,total_cycles,p95_llm_step_latency,p99_llm_step_latency,throughput_llm_steps_per_cycle,effective_prefill_tokens,cache_byte_miss,state_misses,LRU_regret_states_preserved,LRU_regret_tokens_preserved,asg_builder_enabled,oracle_future,baseline_class,retention_policy,mapping_policy,prefetch_policy,prompt_reconstruction_quality,observation_compression_class,data_quality,paper_usable,num_high_quality_traces,num_smoke_traces,num_traces,selected_trace_count,delayed_reuse_ratio,effective_prefill_reduction,cache_hit_ratio,model_compute_cycles,model_comm_cycles,remote_read_bytes,demand_migration_bytes,prefetch_migration_bytes,prefetch_hidden_cycles,prefetch_exposed_cycles,unused_prefetch_events,local_state_hits,remote_state_hits,retained_state_type_distribution,oracle_gap,llm_step_latency_quantiles_available
asg-retention-v2-online,heuristic,heuristic,8,0.02,1607992000,,,5.398036806153265e-07,4720507,884531527680,3534,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1401262000,0,0,0,0,0,0,0,2430,174,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,8,0.02,1618093000,,,5.36433937975135e-07,4720507,884531527680,3534,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1409962593,0,2100297728,0,0,0,0,0,2439,165,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,16,0.02,1646489000,,,5.271823862777098e-07,4792298,922170687488,4293,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.0054154996106584585,0.30058651026392963,1373259000,0,0,0,0,0,0,0,1822,23,"{""agent_role"": 1, ""file_context"": 1, ""system_prefix"": 1}",1.0,False
asg-retention-v2-online,heuristic,heuristic,16,0.02,1607992000,,,5.398036806153265e-07,4720507,884531527680,3534,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1401262000,0,0,0,0,0,0,0,2431,173,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,16,0.02,1645426249,,,5.275228838287483e-07,4720507,884531527680,3534,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1408092552,49153,2183135232,0,0,0,0,0,2432,172,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,1,0.05,1613111000,,,5.380906831581955e-07,4750577,900296867840,4135,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.014074197367088481,0.32632779406972956,1378960000,0,0,0,0,0,0,0,1859,144,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 3, ""system_prefix"": 1}",1.0,False
asg-retention-v2-online,heuristic,heuristic,1,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1397422000,0,0,0,0,0,0,0,2891,147,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,1,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1390565494,143462,1821900800,0,0,0,0,0,2891,147,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,2,0.05,1613111000,,,5.380906831581955e-07,4750577,900296867840,4135,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.014074197367088481,0.32632779406972956,1378960000,0,0,0,0,0,0,0,1865,138,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 1}",1.0,False
asg-retention-v2-online,heuristic,heuristic,2,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1397422000,0,0,0,0,0,0,0,2783,255,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,2,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1386694982,248011,3035627520,6291456,0,0,0,0,2789,249,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,4,0.05,1613111000,,,5.380906831581955e-07,4750577,900296867840,4135,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.014074197367088481,0.32632779406972956,1378960000,0,0,0,0,0,0,0,1853,150,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 1}",1.0,False
asg-retention-v2-online,heuristic,heuristic,4,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1397422000,0,0,0,0,0,0,0,2771,267,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,4,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1354002088,53348,2924478464,25165824,0,0,0,0,2782,256,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,8,0.05,1613111000,,,5.380906831581955e-07,4750577,900296867840,4135,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.014074197367088481,0.32632779406972956,1378960000,0,0,0,0,0,0,0,1678,325,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 1}",1.0,False
asg-retention-v2-online,heuristic,heuristic,8,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1397422000,0,0,0,0,0,0,0,2766,272,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,8,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1359342033,0,3045588992,31457280,0,0,0,0,2768,270,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,16,0.05,1613111000,,,5.380906831581955e-07,4750577,900296867840,4135,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.014074197367088481,0.32632779406972956,1378960000,0,0,0,0,0,0,0,1548,455,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 1}",1.0,False
asg-retention-v2-online,heuristic,heuristic,16,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1397422000,0,0,0,0,0,0,0,2698,340,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,16,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1353018013,102402,3226992640,44040192,0,0,0,0,2744,294,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,1,0.1,1605101000,,,5.40775938710399e-07,4707704,877819068416,2976,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02297197903366932,0.5151515151515151,1397137000,0,0,0,0,0,0,0,2840,322,"{""agent_role"": 1, ""assistant_delta"": 2, ""file_context"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
asg-retention-v2-online,heuristic,heuristic,1,0.1,1573297000,,,5.517076559606991e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1366500000,0,0,0,0,0,0,0,2629,265,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,1,0.1,1592768778,,,5.449629676254239e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1357351142,100453,2371354624,12582912,0,0,0,0,2644,250,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,2,0.1,1605101000,,,5.40775938710399e-07,4707704,877819068416,2976,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02297197903366932,0.5151515151515151,1397137000,0,0,0,0,0,0,0,2860,302,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 2, ""task_prefix"": 1}",1.0,False
asg-retention-v2-online,heuristic,heuristic,2,0.1,1573297000,,,5.517076559606991e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1366500000,0,0,0,0,0,0,0,2556,338,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,2,0.1,1579929877,,,5.493914715051623e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1352071386,51300,2724724736,18874368,0,0,0,0,2599,295,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,4,0.1,1605101000,,,5.40775938710399e-07,4707704,877819068416,2976,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02297197903366932,0.5151515151515151,1397137000,0,0,0,0,0,0,0,2846,316,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 2, ""task_prefix"": 1}",1.0,False
asg-retention-v2-online,heuristic,heuristic,4,0.1,1573297000,,,5.517076559606991e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1366500000,0,0,0,0,0,0,0,2577,317,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,4,0.1,1590952000,,,5.455852847854618e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1375413217,0,2731540480,31457280,0,0,0,0,2591,303,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,8,0.1,1605101000,,,5.40775938710399e-07,4707704,877819068416,2976,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02297197903366932,0.5151515151515151,1397137000,0,0,0,0,0,0,0,2602,560,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 2, ""task_prefix"": 1}",1.0,False
asg-retention-v2-online,heuristic,heuristic,8,0.1,1573297000,,,5.517076559606991e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1366500000,0,0,0,0,0,0,0,2547,347,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,8,0.1,1587152877,,,5.468912368672851e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1353873792,0,2720006144,25165824,0,0,0,0,2594,300,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,16,0.1,1605101000,,,5.40775938710399e-07,4707704,877819068416,2976,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02297197903366932,0.5151515151515151,1397137000,0,0,0,0,0,0,0,2418,744,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 2, ""task_prefix"": 1}",1.0,False
asg-retention-v2-online,heuristic,heuristic,16,0.1,1573297000,,,5.517076559606991e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1366500000,0,0,0,0,0,0,0,2576,318,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,16,0.1,1599902000,,,5.425332301603473e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1373496706,0,2894069760,37748736,0,0,0,0,2565,329,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,1,0.25,1566173000,,,5.542171905657931e-07,4476744,756729511936,2019,2,375,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.07090498240906928,0.6710654936461388,1329122000,0,0,0,0,0,0,0,3582,537,"{""agent_role"": 1, ""assistant_delta"": 1, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
asg-retention-v2-online,heuristic,heuristic,1,0.25,1583946000,,,5.47998479746153e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1332246000,0,0,0,0,0,0,0,3917,500,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,1,0.25,1584017681,,,5.47973681361957e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1316812137,227333,3969908736,100663296,0,0,0,0,4073,344,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,2,0.25,1566173000,,,5.542171905657931e-07,4476744,756729511936,2019,2,375,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.07090498240906928,0.6710654936461388,1329122000,0,0,0,0,0,0,0,3656,463,"{""agent_role"": 1, ""assistant_delta"": 1, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
asg-retention-v2-online,heuristic,heuristic,2,0.25,1583946000,,,5.47998479746153e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1332246000,0,0,0,0,0,0,0,3923,494,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,2,0.25,1584017780,,,5.479736471139863e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1348939979,227531,4394582016,106954752,0,0,0,0,4038,379,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,4,0.25,1566173000,,,5.542171905657931e-07,4476744,756729511936,2019,2,375,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.07090498240906928,0.6710654936461388,1329122000,0,0,0,0,0,0,0,3609,510,"{""agent_role"": 1, ""assistant_delta"": 1, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
asg-retention-v2-online,heuristic,heuristic,4,0.25,1583946000,,,5.47998479746153e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1332246000,0,0,0,0,0,0,0,3880,537,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,4,0.25,1584017780,,,5.479736471139863e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1315379898,366895,4566024192,100663296,0,0,0,0,4012,405,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,8,0.25,1566173000,,,5.542171905657931e-07,4476744,756729511936,2019,2,375,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.07090498240906928,0.6710654936461388,1329122000,0,0,0,0,0,0,0,3839,280,"{""agent_role"": 1, ""assistant_delta"": 1, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
asg-retention-v2-online,heuristic,heuristic,8,0.25,1583946000,,,5.47998479746153e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1332246000,0,0,0,0,0,0,0,3872,545,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,8,0.25,1584017780,,,5.479736471139863e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1312808146,366895,4636278784,100663296,0,0,0,0,4002,415,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,16,0.25,1566173000,,,5.542171905657931e-07,4476744,756729511936,2019,2,375,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.07090498240906928,0.6710654936461388,1329122000,0,0,0,0,0,0,0,3601,518,"{""agent_role"": 1, ""assistant_delta"": 1, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
asg-retention-v2-online,heuristic,heuristic,16,0.25,1583946000,,,5.47998479746153e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1332246000,0,0,0,0,0,0,0,3800,617,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,16,0.25,1565508780,,,5.544523359364359e-07,4421284,727652499456,1721,2,375,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.08241504634741215,0.7196155099380905,1325459371,248109,5024776192,138412032,0,0,0,0,3943,474,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,1,0.5,1527162000,,,5.683745404875187e-07,4333771,681770483712,1302,3,769,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.10057732953234189,0.7878787878787878,1280004000,0,0,0,0,0,0,0,4340,496,"{""agent_role"": 1, ""assistant_delta"": 4, ""edit_diff"": 1, ""file_context"": 2, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
asg-retention-v2-online,heuristic,heuristic,1,0.5,1530372000,,,5.671823582762884e-07,4239921,632566054912,1716,1,1019,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005478176121831,0.7204301075268817,1287105000,0,0,0,0,0,0,0,4205,217,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",7.458154426414652e-05,False
