policy,prediction_mode,estimator_mode,concurrency,memory_budget,total_cycles,p95_llm_step_latency,p99_llm_step_latency,throughput_llm_steps_per_cycle,effective_prefill_tokens,cache_byte_miss,state_misses,LRU_regret_states_preserved,LRU_regret_tokens_preserved,asg_builder_enabled,oracle_future,baseline_class,retention_policy,mapping_policy,prefetch_policy,prompt_reconstruction_quality,observation_compression_class,data_quality,paper_usable,num_high_quality_traces,num_smoke_traces,num_traces,selected_trace_count,delayed_reuse_ratio,effective_prefill_reduction,cache_hit_ratio,model_compute_cycles,model_comm_cycles,remote_read_bytes,demand_migration_bytes,prefetch_migration_bytes,prefetch_hidden_cycles,prefetch_exposed_cycles,unused_prefetch_events,local_state_hits,remote_state_hits,retained_state_type_distribution,oracle_gap,llm_step_latency_quantiles_available
asg-placement-v2-online,heuristic,heuristic,2,0.02,1638127000,,,5.298734469305494e-07,4720507,884531527680,3534,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1427783040,49153,1956118528,0,0,0,0,0,2451,153,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,2,0.02,1638127000,,,5.298734469305494e-07,4720507,884531527680,3534,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1427834241,49153,1929904128,0,13107200,0,51201,0,2453,151,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,4,0.02,1646489000,,,5.271823862777098e-07,4792298,922170687488,4293,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.0054154996106584585,0.30058651026392963,1373259000,0,0,0,0,0,0,0,1822,23,"{""agent_role"": 1, ""file_context"": 1, ""system_prefix"": 1}",1.0,False
kvflow-like,none,none,4,0.02,1646503000,,,5.271779037147214e-07,4792352,922198999040,4278,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.005404292552370182,0.30303030303030304,1373309000,0,0,0,0,0,0,0,1842,18,"{""agent_role"": 1, ""file_context"": 1, ""system_prefix"": 1}",1.0007521834213202,False
asg-retention-v2-online,heuristic,heuristic,4,0.02,1607992000,,,5.398036806153265e-07,4720507,884531527680,3534,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1401262000,0,0,0,0,0,0,0,2435,169,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,4,0.02,1607992000,,,5.398036806153265e-07,4720507,884531527680,3534,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1401262000,0,0,0,0,0,0,0,2437,167,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,4,0.02,1600556000,,,5.423115467375088e-07,4720507,884531527680,3534,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1395613317,102402,2072510464,0,0,0,0,0,2441,163,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,4,0.02,1600556000,,,5.423115467375088e-07,4720507,884531527680,3534,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1395715719,51201,2020081664,0,26214400,0,102402,0,2445,159,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,8,0.02,1646489000,,,5.271823862777098e-07,4792298,922170687488,4293,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.0054154996106584585,0.30058651026392963,1373259000,0,0,0,0,0,0,0,1822,23,"{""agent_role"": 1, ""file_context"": 1, ""system_prefix"": 1}",1.0,False
kvflow-like,none,none,8,0.02,1646503000,,,5.271779037147214e-07,4792352,922198999040,4278,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.005404292552370182,0.30303030303030304,1373309000,0,0,0,0,0,0,0,1828,32,"{""agent_role"": 1, ""file_context"": 1, ""system_prefix"": 1}",1.0007521834213202,False
asg-retention-v2-online,heuristic,heuristic,8,0.02,1607992000,,,5.398036806153265e-07,4720507,884531527680,3534,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1401262000,0,0,0,0,0,0,0,2430,174,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,8,0.02,1607992000,,,5.398036806153265e-07,4720507,884531527680,3534,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1401262000,0,0,0,0,0,0,0,2432,172,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,8,0.02,1618093000,,,5.36433937975135e-07,4720507,884531527680,3534,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1409962593,0,2100297728,0,0,0,0,0,2439,165,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,8,0.02,1618093000,,,5.36433937975135e-07,4720507,884531527680,3534,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1410064995,0,2047868928,0,26214400,0,102402,0,2443,161,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,16,0.02,1646489000,,,5.271823862777098e-07,4792298,922170687488,4293,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.0054154996106584585,0.30058651026392963,1373259000,0,0,0,0,0,0,0,1822,23,"{""agent_role"": 1, ""file_context"": 1, ""system_prefix"": 1}",1.0,False
kvflow-like,none,none,16,0.02,1646503000,,,5.271779037147214e-07,4792352,922198999040,4278,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.005404292552370182,0.30303030303030304,1373309000,0,0,0,0,0,0,0,1796,64,"{""agent_role"": 1, ""file_context"": 1, ""system_prefix"": 1}",1.0007521834213202,False
asg-retention-v2-online,heuristic,heuristic,16,0.02,1607992000,,,5.398036806153265e-07,4720507,884531527680,3534,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1401262000,0,0,0,0,0,0,0,2431,173,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,16,0.02,1607992000,,,5.398036806153265e-07,4720507,884531527680,3534,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1401262000,0,0,0,0,0,0,0,2431,173,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,16,0.02,1645426249,,,5.275228838287483e-07,4720507,884531527680,3534,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1408092552,49153,2183135232,0,0,0,0,0,2432,172,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,16,0.02,1645426249,,,5.275228838287483e-07,4720507,884531527680,3534,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02031486852875397,0.42424242424242425,1408092552,49153,2183135232,0,0,0,0,0,2432,172,"{""assistant_delta"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,1,0.05,1613111000,,,5.380906831581955e-07,4750577,900296867840,4135,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.014074197367088481,0.32632779406972956,1378960000,0,0,0,0,0,0,0,1859,144,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 3, ""system_prefix"": 1}",1.0,False
kvflow-like,none,none,1,0.05,1644217000,,,5.279108536160373e-07,4755000,902615793664,4350,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.013156256278028078,0.2913000977517107,1377494000,0,0,0,0,0,0,0,1730,58,"{""agent_role"": 4, ""system_prefix"": 3}",1.10607986569133,False
asg-retention-v2-online,heuristic,heuristic,1,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1397422000,0,0,0,0,0,0,0,2891,147,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,1,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1397422000,0,0,0,0,0,0,0,2511,527,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,1,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1390565494,143462,1821900800,0,0,0,0,0,2891,147,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,1,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1390941311,92162,1561329664,0,144179200,190567,373338,1,2912,126,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,2,0.05,1613111000,,,5.380906831581955e-07,4750577,900296867840,4135,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.014074197367088481,0.32632779406972956,1378960000,0,0,0,0,0,0,0,1865,138,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 1}",1.0,False
kvflow-like,none,none,2,0.05,1644217000,,,5.279108536160373e-07,4755014,902623133696,4352,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.013153350744397718,0.2909742587161942,1377487000,0,0,0,0,0,0,0,1714,72,"{""agent_role"": 4, ""system_prefix"": 3}",1.1064156373665908,False
asg-retention-v2-online,heuristic,heuristic,2,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1397422000,0,0,0,0,0,0,0,2783,255,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,2,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1397422000,0,0,0,0,0,0,0,2550,488,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,2,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1386694982,248011,3035627520,6291456,0,0,0,0,2789,249,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,2,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1387002287,196810,2844786688,6291456,99090432,0,387279,0,2805,233,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,4,0.05,1613111000,,,5.380906831581955e-07,4750577,900296867840,4135,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.014074197367088481,0.32632779406972956,1378960000,0,0,0,0,0,0,0,1853,150,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 1}",1.0,False
kvflow-like,none,none,4,0.05,1644217000,,,5.279108536160373e-07,4755014,902623133696,4352,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.013153350744397718,0.2909742587161942,1377487000,0,0,0,0,0,0,0,1742,44,"{""agent_role"": 4, ""system_prefix"": 3}",1.1064156373665908,False
asg-retention-v2-online,heuristic,heuristic,4,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1397422000,0,0,0,0,0,0,0,2771,267,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,4,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1397422000,0,0,0,0,0,0,0,2682,356,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,4,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1354002088,53348,2924478464,25165824,0,0,0,0,2782,256,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,4,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1354309492,53348,2778726400,25165824,67108864,0,262152,0,2796,242,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,8,0.05,1613111000,,,5.380906831581955e-07,4750577,900296867840,4135,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.014074197367088481,0.32632779406972956,1378960000,0,0,0,0,0,0,0,1678,325,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 1}",1.0,False
kvflow-like,none,none,8,0.05,1644217000,,,5.279108536160373e-07,4755014,902623133696,4352,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.013153350744397718,0.2909742587161942,1377487000,0,0,0,0,0,0,0,1702,84,"{""agent_role"": 4, ""system_prefix"": 3}",1.1064156373665908,False
asg-retention-v2-online,heuristic,heuristic,8,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1397422000,0,0,0,0,0,0,0,2766,272,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,8,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1397422000,0,0,0,0,0,0,0,2728,310,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,8,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1359342033,0,3045588992,31457280,0,0,0,0,2768,270,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,8,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1359649437,0,2896166912,31457280,70778880,0,276489,0,2783,255,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,16,0.05,1613111000,,,5.380906831581955e-07,4750577,900296867840,4135,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.014074197367088481,0.32632779406972956,1378960000,0,0,0,0,0,0,0,1548,455,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 1}",1.0,False
kvflow-like,none,none,16,0.05,1644217000,,,5.279108536160373e-07,4755014,902623133696,4352,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.013153350744397718,0.2909742587161942,1377487000,0,0,0,0,0,0,0,1618,168,"{""agent_role"": 4, ""system_prefix"": 3}",1.1064156373665908,False
asg-retention-v2-online,heuristic,heuristic,16,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1397422000,0,0,0,0,0,0,0,2698,340,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,16,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1397422000,0,0,0,0,0,0,0,2763,275,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-placement-v2-online,heuristic,heuristic,16,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1353018013,102402,3226992640,44040192,0,0,0,0,2744,294,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,16,0.05,1605367000,,,5.406863352741148e-07,4708882,878436679680,3100,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.022727499132490725,0.494949494949495,1353018013,102402,3215982592,44040192,11010048,0,43011,0,2747,291,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
lru-system,none,none,1,0.1,1605101000,,,5.40775938710399e-07,4707704,877819068416,2976,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02297197903366932,0.5151515151515151,1397137000,0,0,0,0,0,0,0,2840,322,"{""agent_role"": 1, ""assistant_delta"": 2, ""file_context"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,1,0.1,1608391000,,,5.396697693533475e-07,4722330,885487304704,3468,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.019936526542464805,0.43499511241446726,1401362000,0,0,0,0,0,0,0,2568,102,"{""agent_role"": 2, ""system_prefix"": 1, ""task_prefix"": 2}",1.2189619294279683,False
asg-retention-v2-online,heuristic,heuristic,1,0.1,1573297000,,,5.517076559606991e-07,4640907,842798202880,3244,1,159,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1366500000,0,0,0,0,0,0,0,2629,265,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
asg-retention-v2-oracle,oracle,oracle,1,0.1,1573297000,,,5.517076559606991e-07,4640907,842798202880,3244,1,159,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.036834902598211205,0.4714890843923102,1366500000,0,0,0,0,0,0,0,2627,267,"{""assistant_delta"": 1, ""summary_state"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0.0,False
