policy,prediction_mode,estimator_mode,concurrency,memory_budget,total_cycles,p95_llm_step_latency,p99_llm_step_latency,throughput_llm_steps_per_cycle,effective_prefill_tokens,cache_byte_miss,state_misses,LRU_regret_states_preserved,LRU_regret_tokens_preserved,asg_builder_enabled,oracle_future,baseline_class,retention_policy,mapping_policy,prefetch_policy,prompt_reconstruction_quality,observation_compression_class,data_quality,paper_usable,num_high_quality_traces,num_smoke_traces,num_traces,selected_trace_count,delayed_reuse_ratio,effective_prefill_reduction,cache_hit_ratio,model_compute_cycles,model_comm_cycles,remote_read_bytes,demand_migration_bytes,prefetch_migration_bytes,prefetch_hidden_cycles,prefetch_exposed_cycles,unused_prefetch_events,local_state_hits,remote_state_hits,retained_state_type_distribution,oracle_gap,llm_step_latency_quantiles_available
asg-placement-v2-online,heuristic,heuristic,1,0.5,720493988,,,5.77381639442632e-07,330623,0,0,1,159,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,0.24306534918221945,1.0,163234369,6909867,14331412480,6291456,0,0,0,0,2047,758,"{""agent_role"": 1, ""assistant_delta"": 3, ""edit_diff"": 13, ""file_context"": 2, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",,False
asg-prefetch-v2-online,heuristic,heuristic,1,0.5,720493988,,,5.77381639442632e-07,330623,0,0,1,159,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,0.24306534918221945,1.0,138575319,14093004,14379122688,0,14403764224,33653703,22612064,226,2053,752,"{""agent_role"": 1, ""assistant_delta"": 3, ""edit_diff"": 13, ""file_context"": 2, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",,False
lru-system,none,none,1,1.0,718733000,,,5.787962984863642e-07,330623,0,0,3,450,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,0.24306534918221945,1.0,196583000,0,0,0,0,0,0,0,1515,1290,"{""agent_role"": 3, ""assistant_delta"": 18, ""edit_diff"": 3, ""file_context"": 8, ""system_prefix"": 3, ""task_prefix"": 3, ""test_failure_summary"": 3, ""tool_observation"": 3}",,False
kvflow-like,none,none,1,1.0,723754000,,,5.747809338532153e-07,372690,22055223296,914,1,159,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,0.1467563508489167,0.6741532976827095,206701000,0,0,0,0,0,0,0,1263,628,"{""agent_role"": 38, ""file_context"": 1, ""system_prefix"": 38, ""task_prefix"": 38, ""test_failure_summary"": 1}",,False
asg-retention-v2-online,heuristic,heuristic,1,1.0,718733000,,,5.787962984863642e-07,330623,0,0,1,159,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,0.24306534918221945,1.0,196583000,0,0,0,0,0,0,0,1505,1300,"{""agent_role"": 1, ""assistant_delta"": 3, ""edit_diff"": 15, ""file_context"": 12, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",,False
asg-retention-v2-oracle,oracle,oracle,1,1.0,718733000,,,5.787962984863642e-07,330623,0,0,3,450,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,0.24306534918221945,1.0,196583000,0,0,0,0,0,0,0,1536,1269,"{""agent_role"": 1, ""assistant_delta"": 17, ""edit_diff"": 2, ""file_context"": 4, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 3, ""tool_observation"": 2}",,False
asg-placement-v2-online,heuristic,heuristic,1,1.0,721100943,,,5.768956538446795e-07,330623,0,0,1,159,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,0.24306534918221945,1.0,118576602,16927930,35974021120,88080384,0,0,0,0,1618,1187,"{""agent_role"": 1, ""assistant_delta"": 3, ""edit_diff"": 15, ""file_context"": 12, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",,False
asg-prefetch-v2-online,heuristic,heuristic,1,1.0,718774116,,,5.787631896304958e-07,330623,0,0,1,159,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,0.24306534918221945,1.0,136522537,17891275,16905666560,25165824,17515937792,26999542,41439220,197,1954,851,"{""agent_role"": 1, ""assistant_delta"": 3, ""edit_diff"": 15, ""file_context"": 12, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",,False
lru-system,none,none,1,2.0,718733000,,,5.787962984863642e-07,330623,0,0,4,587,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,0.24306534918221945,1.0,196583000,0,0,0,0,0,0,0,1514,1291,"{""agent_role"": 6, ""assistant_delta"": 41, ""edit_diff"": 6, ""file_context"": 15, ""system_prefix"": 6, ""task_prefix"": 6, ""test_failure_summary"": 6, ""tool_observation"": 5}",,False
kvflow-like,none,none,1,2.0,721205000,,,5.76812418105809e-07,358897,14823718912,614,7,1048,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,0.17833431015220058,0.7811051693404635,205841000,0,0,0,0,0,0,0,1434,757,"{""agent_role"": 52, ""file_context"": 1, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 11}",,False
asg-retention-v2-online,heuristic,heuristic,1,2.0,718733000,,,5.787962984863642e-07,330623,0,0,1,159,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,0.24306534918221945,1.0,196583000,0,0,0,0,0,0,0,1627,1178,"{""agent_role"": 52, ""assistant_delta"": 3, ""edit_diff"": 24, ""file_context"": 13, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",,False
asg-retention-v2-oracle,oracle,oracle,1,2.0,718733000,,,5.787962984863642e-07,330623,0,0,3,450,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,0.24306534918221945,1.0,196583000,0,0,0,0,0,0,0,1304,1501,"{""agent_role"": 2, ""assistant_delta"": 33, ""edit_diff"": 6, ""file_context"": 10, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 5, ""tool_observation"": 4}",,False
asg-placement-v2-online,heuristic,heuristic,1,2.0,722436756,,,5.758289518702175e-07,330623,0,0,1,159,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,0.24306534918221945,1.0,122730687,16886812,34023145472,88080384,0,0,0,0,1679,1126,"{""agent_role"": 52, ""assistant_delta"": 3, ""edit_diff"": 24, ""file_context"": 13, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",,False
asg-prefetch-v2-online,heuristic,heuristic,1,2.0,720890743,,,5.770638672218323e-07,330623,0,0,1,159,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,0.24306534918221945,1.0,134707966,14475035,16223567872,6291456,14830534656,20576120,37381130,175,1994,811,"{""agent_role"": 52, ""assistant_delta"": 3, ""edit_diff"": 24, ""file_context"": 13, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",,False
