baseline,job_id,workload,job_completion_time_ms,p50_latency_ms,p90_latency_ms,p99_latency_ms,goodput_jobs_per_s,naive_kv_bytes,kv_bytes_total,kv_saving_ratio,kv_duplication_ratio,cache_hit_rate,sram_peak_occupancy_bytes,sram_overflow_bytes,prefill_ms_total,decode_ms_total,communication_time_ms,queue_wait_ms_total,prefill_utilization,decode_utilization,energy_estimated_j,energy_per_job_j,mesh_total_traffic_bytes,mesh_avg_link_load_bytes,mesh_max_link_load_bytes,mesh_hotspot_ratio
wafer_naive,debate_job_0,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_1,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_2,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_3,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_4,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_5,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_6,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_7,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_8,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_9,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_10,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_11,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_12,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_13,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_14,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_15,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_16,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_17,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_18,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_19,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_20,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_21,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_22,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_23,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_24,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_25,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_26,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_27,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_28,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_29,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_30,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_31,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_32,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_33,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_34,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_35,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_36,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_37,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_38,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_39,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_40,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
wafer_naive,debate_job_41,debate,83.40389760000001,30.576085120000002,31.15836352,31.15836352,11.989847342577907,2550136832.0,2550136832.0,0.0,1.0,0.0,2550136832.0,0.0,78.26636160000001,190.3356,0.005281920000000001,0.0,0.9384017276430017,1.0,0.008078232166399999,0.008078232166399999,13312.0,1664.0,2048.0,1.2307692307692308
