baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,shared_attention_cost_model_source,shared_attention_fit_hash,cohort_latency_predicted_ms,cohort_latency_observed_or_fitted_ms,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,candidate_cohorts,accepted_cohorts,rejected_wait_cost,rejected_slo_risk,rejected_low_saving,rejected_critical_path,rejected_queue_pressure,rejected_remote_shared_kv,accepted_avg_size,accepted_avg_wait_ms,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct
no_affinity_placement,4.0,100,0.40668789448594717,17816.183281640373,97.30551746783642,214985.89677572672,222363.5003687612,5.376599627321411,10.869016979249864,17.178153274060605,0.10884928241180827,0.11174486542736706,0.11182410949580698,114504.9083154988,198771.94142006483,0.9107142857142857,765.0,0.8289646133682831,182.0,125627793408.0,48906661633024.0,4.353715496090677,2163200.0,2112000.0,0.8921284608,9.781332326604801,1.1855472046871,0.10254234419199999,0.11961550336283903,34168182826542.0,35540854374400.0,0.038622356497055144,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,12.20345577597618,0.0,34168182826542.0,94.0,2.0,457.0,94.0,0.0,0.0,0.0,0.0,363.0,0.0,2.0,0.0,536870912.0,48318382080.0,536870912.0,0.0,13193.271705599922,23654773974574.0,56170119168.0,128177930240.0,78.61679513007402,236.04172468185425,0.041902996599674225,14.876201748847961,124.00276772677898,577.5127792730927,5.7751277927309275,5.9501824745040395e-05
no_aggregator_placement,4.0,100,3.411170122981449,149436.5407475713,78.72581398394288,694.7094922839707,1494.3848575524507,5.376599627321411,10.869016979249864,17.178153274060605,0.10872726168627372,0.11158637729048718,0.11182410949580698,124.28993441834871,68.34734989355027,0.9107142857142857,765.0,0.9420415224913494,57.0,25132269568.0,279709937152.0,2.986563530698026,2163200.0,2112000.0,0.8921284608,0.0559419874304,1.2969586563408,0.0203474075648,0.022653765121359998,27145052304032.0,35540854374400.0,0.23622960725489695,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,35.657247856259346,0.0,27145052304032.0,277.0,2.0,324.0,277.0,0.0,0.0,0.0,0.0,47.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599906,25921590604448.0,17582522368.0,25434259456.0,149.98890552669764,238.65069076418877,0.024332664906978607,14.56904411315918,111.51507962495089,651.3910889625549,6.513910889625549,0.03214782035217079
no_distributed_sram_policy,4.0,100,3.411170122981449,149436.5407475713,78.72581398394288,694.7094922839707,1494.3848575524507,5.376599627321411,10.869016979249864,17.178153274060605,0.10872726168627372,0.11158637729048718,0.11182410949580698,124.28993441834871,68.34734989355027,0.9107142857142857,765.0,0.9426086956521739,56.0,24998051840.0,279709937152.0,2.986563530698026,2163200.0,2112000.0,0.8921284608,0.0559419874304,1.2945534746549499,0.0202400333824,0.0226286395626775,27096948670315.0,35540854374400.0,0.23758308157518937,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,36.04671984910965,0.0,27096948670315.0,280.0,2.0,327.0,280.0,0.0,0.0,0.0,0.0,47.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599906,25873621188459.0,17448304640.0,25300041728.0,80.0712974742055,239.6970372647047,0.02620834857225418,14.85481858253479,112.10547760128975,581.5938170999289,5.815938170999289,0.028707070990236404
no_future_reuse_policy,4.0,100,3.411170122981449,149436.5407475713,78.72581398394288,694.7094922839707,1494.3848575524507,5.376599627321411,10.869016979249864,17.178153274060605,0.10872726168627372,0.11158637729048718,0.11182410949580698,124.28993441834871,68.34734989355027,0.9107142857142857,765.0,0.9426086956521739,56.0,24998051840.0,279709937152.0,2.986563530698026,2163200.0,2112000.0,0.8921284608,0.0559419874304,1.2945534746549499,0.0202400333824,0.0226286395626775,27096948670315.0,35540854374400.0,0.23758308157518937,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,36.04671984910965,0.0,27096948670315.0,280.0,2.0,327.0,280.0,0.0,0.0,0.0,0.0,47.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599906,25873621188459.0,17448304640.0,25300041728.0,79.49047349393368,246.26334849745035,0.04822202026844025,15.0715671479702,112.27072961628437,590.4165068641305,5.904165068641305,0.029142552891761247
no_kv_sharing,4.0,100,2.353011374852133,103080.72230952223,474.4820299417347,12095.835282465328,14464.446341948638,14.649350990832318,21.135614570164762,21.135614570164762,0.10868448502918077,0.11158637729048718,0.11158637729048718,3531.49084013502,4585.651590726396,0.0,0.0,0.03513513513513514,623.0,97140080640.0,2390149492224.0,2.0575022094304716,4275200.0,0.0,1.7226006528,0.47802989844480004,0.705549041656,0.25345675755520003,0.03159636350456,26564372725600.0,35540854374400.0,0.25256797583531754,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,38.627199828624725,0.0,26564372725600.0,300.0,2.0,463.0,300.0,0.0,0.0,0.0,0.0,163.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13550621818720.0,560359014400.0,316820946944.0,137.4137420207262,245.01217529177666,0.02821255475282669,15.79195074737072,125.29183831065893,658.63754786551,6.5863754786551,0.0018036773250396567
no_shared_kv_decode_cohort,4.0,100,3.411165026001695,149436.31745908226,78.74771563237448,694.7532955808339,1494.3852955854195,5.376768020966665,10.869016979249864,17.178153274060605,0.1089285264802499,0.11190335356424692,0.11190335356424692,124.37227833901638,68.42969381421794,0.9107142857142857,765.0,0.9619883040935673,57.0,23991418880.0,279709937152.0,2.986563530698026,2163200.0,2112000.0,0.8921284608,0.0559419874304,1.7206142304256,0.019381039923200002,0.026880657185792002,35540854374400.0,35540854374400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,695784.701952,0.0,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13193.271705599906,34395809382400.0,16475226112.0,24226299904.0,77.95836310833693,239.09520916640759,0.022200867533683777,1.0103043168783188,95.15494480729103,541.3808049634099,5.413808049634099,0.026711162331638304
no_shared_kv_replication,4.0,100,3.411170122981449,149436.5407475713,78.72581398394288,694.7094922839707,1494.3848575524507,5.376599627321411,10.869016979249864,17.178153274060605,0.10872726168627372,0.11158637729048718,0.11182410949580698,124.28993441834871,68.34734989355027,0.9107142857142857,765.0,0.9420415224913494,57.0,25132269568.0,279709937152.0,2.986563530698026,2163200.0,2112000.0,0.8921284608,0.0559419874304,1.2969586563408,0.0203474075648,0.022653765121359998,27145052304032.0,35540854374400.0,0.23622960725489695,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,35.657247856259346,0.0,27145052304032.0,277.0,2.0,324.0,277.0,0.0,0.0,0.0,0.0,47.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599906,25921590604448.0,17582522368.0,25434259456.0,79.08388506621122,242.14165285229683,0.03066565841436386,14.721806161105633,111.73974443227053,582.4873810634017,5.824873810634017,0.02874724570404606
waferagent_full,4.0,100,3.411170122981449,149436.5407475713,78.72581398394288,694.7094922839707,1494.3848575524507,5.376599627321411,10.869016979249864,17.178153274060605,0.10872726168627372,0.11158637729048718,0.11182410949580698,124.28993441834871,68.34734989355027,0.9107142857142857,765.0,0.9420415224913494,57.0,25132269568.0,279709937152.0,2.986563530698026,2163200.0,2112000.0,0.8921284608,0.0559419874304,1.2969586563408,0.0203474075648,0.022653765121359998,27145052304032.0,35540854374400.0,0.23622960725489695,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,35.657247856259346,0.0,27145052304032.0,277.0,2.0,324.0,277.0,0.0,0.0,0.0,0.0,47.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599906,25921590604448.0,17582522368.0,25434259456.0,81.09568618237972,245.58475706726313,0.03831833600997925,14.23761434853077,111.04844696819782,588.57287093997,5.8857287093997,0.02904758023213801
no_affinity_placement,8.0,100,0.3880034878241262,16997.65679459932,2506.7221183880174,238688.4815636269,244369.99136935905,5.376599627321411,10.869016979249864,17.178153274062424,0.10884928241180719,0.11174486542736706,0.11182410949580698,126491.65117204028,211851.98920958574,0.9107142857142857,765.0,0.8145478374836173,182.0,138177150976.0,54278793305088.0,4.3407839200344585,2163200.0,2112000.0,0.8921284608,10.855758661017601,1.1189752115991,0.1131723882496,0.129800347216663,34168182826542.0,35540854374400.0,0.038622356497055144,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,12.20345577597618,0.0,34168182826542.0,94.0,2.0,496.0,94.0,0.0,0.0,0.0,0.0,402.0,0.0,2.0,0.0,536870912.0,48318382080.0,536870912.0,0.0,13193.271705599931,22317462087214.0,62042144768.0,141465485312.0,78.50488927215338,306.45486526191235,0.03913789987564087,15.868933871388435,125.2186968922615,648.3765095472336,6.483765095472336,5.801007201810879e-05
no_aggregator_placement,8.0,100,4.872114057764188,213437.57264253357,78.72581398394323,5256.917543021701,7103.580649568296,5.376599627321411,10.869016979249864,17.178153274062424,0.1087272616862755,0.11158637729048718,0.11182410949580698,1312.6888707861883,1238.6816477546488,0.9107142857142857,765.0,0.882960413080895,114.0,62579015680.0,1151051427328.0,2.0634327585184375,2163200.0,2112000.0,0.8921284608,0.2302102854656,1.2090836254647,0.05062692700160001,0.023820492987319,27320286969710.0,35540854374400.0,0.23129909365969703,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,35.27737584710121,0.0,27320286969710.0,274.0,2.0,451.0,274.0,0.0,0.0,0.0,0.0,177.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599904,24145601494894.0,36071014400.0,63283658752.0,83.88534933328629,241.2352990359068,0.04945695400238037,15.101894736289978,115.45921117067337,594.3158343434334,5.943158343434334,0.004268271115844832
